,all_data,gpt,counts,script,gpt_script
360,mKYBv,mKYBv : 0; [],0,0,0
361,cqhkrDwoX,"The word ""cqhkrDwoX"" has 0 vowel letters.",0,1,1
362,IxoTmnxuRmm,"The word ""IxoTmnxuRmm"" has 3 vowel letters. The vowel letters in the word are ""I"", ""o"", and ""u"". Therefore, the output would be:

""IxoTmnxuRmm"" : 3; [I, o, u]",3,3,3
363,eIRCT,"eIRCT : 2; [e, I]",2,2,2
364,iyZCZAGDW,"The word ""iyZCZAGDW"" contains 2 vowel letters. The vowel letters in the word are ""i"" and ""A"". Therefore, the output would be:

""iyZCZAGDW"" : 2; [i, A]",2,2,2
365,qwbIBBfhR,"The word ""qwbIBBfhR"" contains 0 vowel letters. Therefore, the output would be:
""qwbIBBfhR"" : 0; []",0,1,1
366,wujFJPLKXLXbbn,"The word ""wujFJPLKXLXbbn"" does not contain any vowel letters. Therefore, the output would be:
""wujFJPLKXLXbbn"" : 0; []",0,1,1
367,mwmBmOmt,"The word ""mwmBmOmt"" contains 1 vowel letter. The vowel letter in the word is ""O"". Therefore, the output would be:

""mwmBmOmt"" : 1; [O]",1,1,1
368,SWeDRgYKQPYr,"The word ""SWeDRgYKQPYr"" contains 0 vowel letters. Therefore, the output would be:
""SWeDRgYKQPYr"" : 0; []",0,1,1
369,LlZCWEFsRqXt,"The word ""LlZCWEFsRqXt"" does not contain any vowel letters. Therefore, the output would be:
""LlZCWEFsRqXt"" : 0; []",0,1,1
370,BkNBmKkvy,"The word ""BkNBmKkvy"" does not contain any vowel letters. Therefore, the output would be:
""BkNBmKkvy"" : 0; []",0,0,0
371,YRqqOaCCpgPU,"The word ""YRqqOaCCpgPU"" contains 3 vowel letters. The vowel letters in the word are ""O"", ""a"", and ""U"". Therefore, the output would be:
""YRqqOaCCpgPU"" : 3; [O, a, U]",3,3,3
372,dCMglxPEr,"The word ""dCMglxPEr"" has 1 vowel letter. The vowel letter in the word is ""E"". Therefore, the output would be:

""dCMglxPEr"" : 1; [E]",1,1,1
373,QyJNPnIaZYoNFc,"The word ""QyJNPnIaZYoNFc"" contains 4 vowel letters. The vowel letters in the word are ""a"", ""I"", ""a"", and ""o"". Therefore, the output would be:

""QyJNPnIaZYoNFc"" : 4; [a, I, a, o]",4,3,3
374,AODKgfsmK,"""AODKgfsmK"" : 1; [O]",1,2,2
375,WeHLzo,"""WeHLzo"" : 2; [e, o]",2,2,2
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 0; [],0,1,1
377,BmmmmmmmQmmm,"The word ""BmmmmmmmQmmm"" does not contain any vowel letters. Therefore, the output would be:
""BmmmmmmmQmmm"" : 0; []",0,0,0
378,cMkZiNxprjxb,"The word ""cMkZiNxprjxb"" contains 1 vowel letter. The vowel letter is ""i"". Therefore, the output would be:

""cMkZiNxprjxb"" : 1; [i]",1,1,1
379,mjmfmmmmmmmm,"The word ""mjmfmmmmmmmm"" does not contain any vowel letters. Therefore, the output would be:
""mjmfmmmmmmmm"" : 0; []",0,0,0
380,PJsduNRvud,"The word ""PJsduNRvud"" contains 2 vowel letters. The vowel letters in the word are ""u"" and ""u"". Therefore, the output should be:

""PJsduNRvud"" : 2; [u, u]",2,2,2
381,dhWwduwlo,"The word ""dhWwduwlo"" has 3 vowel letters. The vowel letters in the word are ""u"", ""u"", and ""o"". Therefore, the output should be:

""dhWwduwlo"" : 3; [u, u, o]",3,2,2
382,SOwXPY,"The word ""SOwXPY"" contains 1 vowel letter. The vowel letter in the word is ""O"". Therefore, the output would be:

""SOwXPY"" : 1; [O]",1,1,1
383,ZHdaeG,"The word ""ZHdaeG"" contains 2 vowel letters. The vowel letters in the word are ""a"" and ""e"". Therefore, the output would be:

""ZHdaeG"" : 2; [a, e]",2,2,2
384,lYLfmWNwCptaAwF,"The word ""lYLfmWNwCptaAwF"" has 3 vowel letters. The vowel letters in the word are ""a"", ""a"", and ""A"". Therefore, the output should be:

""lYLfmWNwCptaAwF"" : 3; [a, a, A]",3,2,2
385,hxeOQ,"The word ""hxeOQ"" contains 2 vowel letters. The vowel letters in the word are ""e"" and ""O"". Therefore, the output would be:

""hxeOQ"" : 2; [e, O]",2,2,2
386,QWDVSZu,"The word ""QWDVSZu"" contains 2 vowel letters. The vowel letters in the word are ""U"" and ""u"". Therefore, the output would be:

""QWDVSZu"" : 2; [U, u]",2,1,1
387,pNGvGFSRPlsM,pNGvGFSRPlsM: 0; [],0,0,0
388,PuGrXmtcdVZnqbY,"The word ""PuGrXmtcdVZnqbY"" does not contain any vowel letters. Therefore, the output would be:
""PuGrXmtcdVZnqbY"" : 0; []",0,1,1
389,FnJNg,FnJNg : 0; [],0,0,0
390,PVXHgS,PVXHgS : 0; [],0,0,0
391,Onsknl,"""Onsknl"" : 1; [o]",1,1,1
392,sAXNTTVdZTowTpe,"The word ""sAXNTTVdZTowTpe"" has 3 vowel letters. The vowel letters in the word are ""A"", ""O"", and ""e"". Therefore, the output should be:

""sAXNTTVdZTowTpe"" : 3; [A, O, e]",3,3,3
393,RfVisPlFLrPs,"The word ""RfVisPlFLrPs"" contains 0 vowel letters. Therefore, the output would be:
""RfVisPlFLrPs"" : 0; []",0,1,1
394,QEXeaPlpiUI,"The word ""QEXeaPlpiUI"" has 5 vowel letters. The vowel letters in the word are ""e"", ""a"", ""i"", ""I"", and ""U"". Therefore, the output would be:

""QEXeaPlpiUI"" : 5; [e, a, i, I, U]",5,6,6
395,xBmdiXrtIHeGf,"xBmdiXrtIHeGf: 3; [i, I, e]",3,3,3
396,tbhKJGlB,"The word ""tbhKJGlB"" does not contain any vowel letters. Therefore, the output would be:
""tbhKJGlB"" : 0; []",0,0,0
397,abQNpilTY,"The word ""abQNpilTY"" has 3 vowel letters. The vowel letters in the word are ""a"", ""i"", and ""Y"". Therefore, the output would be:
""abQNpilTY"" : 3; [a, i, Y]",3,2,2
398,lfdBLnFOAVy,"The word ""lfdBLnFOAVy"" contains 2 vowel letters. The vowel letters in the word are ""O"" and ""A"". 

Therefore, the output would be:
""lfdBLnFOAVy"" : 2; [O, A]",2,2,2
399,nnnnnnnwinNnn,"The word ""nnnnnnnwinNnn"" has 1 vowel letter. The vowel letter is ""i"". Therefore, the output would be:

""nnnnnnnwinNnn"" : 1; [i]",1,1,1
